,State,Date,Cured,Deaths,Confirmed
16156,Tripura,2020-07-10,1338,1,1776
16157,Tripura,2020-07-11,1372,1,1918
16158,Tripura,2020-07-12,1375,2,1949
16159,Tripura,2020-07-13,1421,2,2054
16160,Tripura,2020-07-14,1475,2,2080
16161,Tripura,2020-07-15,1538,2,2170
16162,Tripura,2020-07-16,1604,3,2268
16163,Tripura,2020-07-17,1604,3,2283
16164,Tripura,2020-07-18,1684,3,2366
16165,Tripura,2020-07-19,1735,5,2654
16166,Tripura,2020-07-20,1759,5,2878
16167,Tripura,2020-07-21,1845,7,3079
16168,Tripura,2020-07-22,1926,8,3331
16169,Tripura,2020-07-23,2032,9,3449
16170,Tripura,2020-07-24,2072,10,3656
16171,Tripura,2020-07-25,2131,11,3759
16172,Tripura,2020-07-26,2209,11,3862
16173,Tripura,2020-07-27,2361,13,3900
16174,Tripura,2020-07-28,2467,17,4049
16175,Tripura,2020-07-29,2621,21,4269
16176,Tripura,2020-07-30,2678,21,4485
16177,Tripura,2020-07-31,2962,21,4706
16178,Tripura,2020-08-01,3327,21,4978
16179,Tripura,2020-08-02,3463,23,5233
16180,Tripura,2020-08-03,3605,27,5374
16181,Tripura,2020-08-04,3675,28,5505
16182,Tripura,2020-08-05,3725,30,5628
16183,Tripura,2020-08-06,3793,31,5725
16184,Tripura,2020-08-07,3860,36,5853
16185,Tripura,2020-08-08,4084,37,5999
16186,Tripura,2020-08-09,4176,41,6146
16187,Tripura,2020-08-10,4443,42,6208
16188,Tripura,2020-08-11,4656,43,6372
16189,Tripura,2020-08-12,4838,43,6482
16190,Tripura,2020-08-13,4912,44,6603
16191,Tripura,2020-08-14,5015,46,6767
16192,Tripura,2020-08-15,5088,50,6934
16193,Tripura,2020-08-16,5151,55,7061
16194,Tripura,2020-08-17,5286,59,7204
16195,Tripura,2020-08-18,5404,62,7409
16196,Tripura,2020-08-19,5497,65,7645
16197,Tripura,2020-08-20,5565,65,7835
16198,Tripura,2020-08-21,5649,69,8091
16199,Tripura,2020-08-22,6061,70,8371
16200,Tripura,2020-08-23,6182,72,8702
16201,Tripura,2020-08-24,6341,73,8902
16202,Tripura,2020-08-25,6414,78,9195
16203,Tripura,2020-08-26,6574,83,9523
16204,Tripura,2020-08-27,6697,85,9908
16205,Tripura,2020-08-28,6839,89,10414
16206,Tripura,2020-08-29,7037,94,10857
16207,Tripura,2020-08-30,7232,98,11307
16208,Tripura,2020-08-31,7433,103,11644
16209,Tripura,2020-09-01,7674,113,12153
16210,Tripura,2020-09-02,7847,118,12702
16211,Tripura,2020-09-03,8033,126,13292
16212,Tripura,2020-09-04,8212,129,13816
16213,Tripura,2020-09-05,8483,136,14507
16214,Tripura,2020-09-06,8745,144,15109
16215,Tripura,2020-09-07,9048,149,15508
16216,Tripura,2020-09-08,9342,152,16135
16217,Tripura,2020-09-09,9653,161,16717
16218,Tripura,2020-09-10,9993,173,17252
16219,Tripura,2020-09-11,10255,173,17811
16220,Tripura,2020-09-12,10734,182,18281
16221,Tripura,2020-09-13,11132,194,18910
16222,Tripura,2020-09-14,11536,200,19165
16223,Tripura,2020-09-15,11925,207,19696
16224,Tripura,2020-09-16,12435,217,20150
16225,Tripura,2020-09-17,12956,222,20676
16226,Tripura,2020-09-18,13559,228,20949
16227,Tripura,2020-09-19,14142,235,21484
16228,Tripura,2020-09-20,14810,239,22032
16229,Tripura,2020-09-21,15464,245,22275
16230,Tripura,2020-09-22,15883,251,22834
16231,Tripura,2020-09-23,16486,253,23338
16232,Tripura,2020-09-24,16978,260,23789
16233,Tripura,2020-09-25,17487,265,24130
16234,Tripura,2020-09-26,17992,268,24408
16235,Tripura,2020-09-27,18392,270,24728
16236,Tripura,2020-09-28,18959,273,24921
16237,Tripura,2020-09-29,19203,276,25353
16238,Tripura,2020-09-30,19692,277,25734
16239,Tripura,2020-10-01,20092,283,26066
16240,Tripura,2020-10-02,20596,286,26362
16241,Tripura,2020-10-03,20897,289,26552
16242,Tripura,2020-10-04,21410,293,26874
16243,Tripura,2020-10-05,21876,299,27033
16244,Tripura,2020-10-06,22131,301,27308
16245,Tripura,2020-10-07,22623,301,27545
16246,Tripura,2020-10-08,23066,304,27759
16247,Tripura,2020-10-09,23474,311,27982
16248,Tripura,2020-10-10,23801,313,28153
16249,Tripura,2020-10-11,24086,315,28352
16250,Tripura,2020-10-12,24403,316,28461
16251,Tripura,2020-10-13,24623,317,28678
16252,Tripura,2020-10-14,25041,318,28859
16253,Tripura,2020-10-15,25394,319,29031
16254,Tripura,2020-10-16,25765,323,29193
16255,Tripura,2020-10-17,26035,326,29327
16256,Tripura,2020-10-18,26222,329,29468
16257,Tripura,2020-10-19,26550,331,29553
16258,Tripura,2020-10-20,26748,331,29688
16259,Tripura,2020-10-21,27013,332,29800
16260,Tripura,2020-10-22,27252,334,29925
16261,Tripura,2020-10-23,27502,339,30070
16262,Tripura,2020-10-24,27740,340,30135
16263,Tripura,2020-10-25,27886,343,30221
16264,Tripura,2020-10-26,28069,343,30257
16265,Tripura,2020-10-27,28153,344,30293
16266,Tripura,2020-10-28,28355,344,30453
16267,Tripura,2020-10-29,28525,345,30566
16268,Tripura,2020-10-30,28737,346,30663
16269,Tripura,2020-10-31,28878,346,30717
16270,Tripura,2020-11-01,29048,346,30794
16271,Tripura,2020-11-02,29234,348,30852
16272,Tripura,2020-11-03,29318,350,30989
16273,Tripura,2020-11-04,29430,353,31105
16274,Tripura,2020-11-05,29545,353,31237
16275,Tripura,2020-11-06,29666,354,31347
16276,Tripura,2020-11-07,29792,356,31434
16277,Tripura,2020-11-08,29858,357,31517
16278,Tripura,2020-11-09,29965,359,31543
16279,Tripura,2020-11-10,30009,359,31622
16280,Tripura,2020-11-11,30058,359,31706
16281,Tripura,2020-11-12,30208,359,31765
16282,Tripura,2020-11-13,30314,360,31841
16283,Tripura,2020-11-14,30414,362,31919
16284,Tripura,2020-11-15,30478,362,31945
16285,Tripura,2020-11-16,30555,364,31962
16286,Tripura,2020-11-17,30631,364,32039
16287,Tripura,2020-11-18,30750,364,32112
16288,Tripura,2020-11-19,30856,364,32217
16289,Tripura,2020-11-20,30968,365,32292
16290,Tripura,2020-11-21,31084,366,32367
16291,Tripura,2020-11-22,31179,366,32415
16292,Tripura,2020-11-23,31269,369,32434
16293,Tripura,2020-11-24,31296,370,32493
16294,Tripura,2020-11-25,31368,370,32528
16295,Tripura,2020-11-26,31441,370,32578
16296,Tripura,2020-11-27,31499,370,32610
16297,Tripura,2020-11-28,31568,370,32641
16298,Tripura,2020-11-29,31655,370,32674
16299,Tripura,2020-11-30,31730,370,32695
16300,Tripura,2020-12-01,31764,370,32726
16301,Tripura,2020-12-02,31821,372,32764
16302,Tripura,2020-12-03,31879,372,32803
16303,Tripura,2020-12-04,31947,372,32836
16304,Tripura,2020-12-05,32009,372,32860
16305,Tripura,2020-12-06,32068,372,32891
16306,Tripura,2020-12-07,32110,373,32897
16307,Tripura,2020-12-08,32125,373,32925
16308,Tripura,2020-12-09,32169,373,32945
16309,Tripura,2020-12-10,32204,373,32976
16310,Tripura,2020-12-11,32250,374,32997
16311,Tripura,2020-12-12,32285,375,33015
16312,Tripura,2020-12-13,32310,376,33038
16313,Tripura,2020-12-14,32342,376,33048
16314,Tripura,2020-12-15,32367,376,33057
16315,Tripura,2020-12-16,32397,378,33081
16316,Tripura,2020-12-17,32429,378,33098
16317,Tripura,2020-12-18,32471,378,33119
16318,Tripura,2020-12-19,32501,378,33144
16319,Tripura,2020-12-20,32532,378,33167
16320,Tripura,2020-12-21,32561,380,33175
16321,Tripura,2020-12-22,32595,380,33188
16322,Tripura,2020-12-23,32613,383,33203
16323,Tripura,2020-12-24,32640,384,33216
16324,Tripura,2020-12-25,32657,384,33225
16325,Tripura,2020-12-26,32672,385,33226
16326,Tripura,2020-12-27,32695,385,33237
16327,Tripura,2020-12-28,32711,385,33244
16328,Tripura,2020-12-29,32721,385,33246
16329,Tripura,2020-12-30,32735,385,33258
16330,Tripura,2020-12-31,32751,385,33264
16331,Tripura,2021-01-01,32779,385,33268
16332,Tripura,2021-01-02,32795,385,33276
16333,Tripura,2021-01-03,32809,385,33282
16334,Tripura,2021-01-04,32815,385,33283
16335,Tripura,2021-01-05,32826,385,33284
16336,Tripura,2021-01-06,32835,387,33286
16337,Tripura,2021-01-07,32843,387,33294
16338,Tripura,2021-01-08,32852,388,33299
16339,Tripura,2021-01-09,32854,388,33302
16340,Tripura,2021-01-10,32862,388,33307
16341,Tripura,2021-01-11,32869,388,33307
16342,Tripura,2021-01-12,32872,388,33309
16343,Tripura,2021-01-13,32880,389,33315
16344,Tripura,2021-01-14,32886,389,33320
16345,Tripura,2021-01-15,32890,390,33325
16346,Tripura,2021-01-16,32897,391,33329
16347,Tripura,2021-01-17,32902,391,33331
16348,Tripura,2021-01-18,32902,391,33332
16349,Tripura,2021-01-19,32905,391,33335
16350,Tripura,2021-01-20,32907,391,33336
16351,Tripura,2021-01-21,32911,391,33339
16352,Tripura,2021-01-22,32911,391,33342
16353,Tripura,2021-01-23,32919,391,33344
16354,Tripura,2021-01-24,32919,391,33345
16355,Tripura,2021-01-25,32922,391,33345
16356,Tripura,2021-01-26,32927,391,33346
16357,Tripura,2021-01-27,32931,391,33346
16358,Tripura,2021-01-28,32934,391,33346
16359,Tripura,2021-01-29,32936,391,33348
16360,Tripura,2021-01-30,32938,391,33350
16361,Tripura,2021-01-31,32939,391,33351
16362,Tripura,2021-02-01,32941,391,33351
16363,Tripura,2021-02-02,32943,391,33351
16364,Tripura,2021-02-03,32945,391,33351
16365,Tripura,2021-02-04,32948,391,33351
16366,Tripura,2021-02-05,32949,391,33352
16367,Tripura,2021-02-06,32950,391,33352
16368,Tripura,2021-02-07,32950,391,33352
16369,Tripura,2021-02-08,32953,391,33352
16370,Tripura,2021-02-09,32955,391,33353
16371,Tripura,2021-02-10,32955,391,33353
16372,Tripura,2021-02-11,32957,391,33353
16373,Tripura,2021-02-12,32959,391,33353
16374,Tripura,2021-02-13,32960,391,33353
16375,Tripura,2021-02-14,32960,391,33353
16376,Tripura,2021-02-15,32960,391,33353
16377,Tripura,2021-02-16,32960,391,33353
16378,Tripura,2021-02-17,32960,391,33355
16379,Tripura,2021-02-18,32961,391,33357
16380,Tripura,2021-02-19,32961,391,33366
16381,Tripura,2021-02-20,32961,391,33392
16382,Tripura,2021-02-21,32961,391,33393
16383,Tripura,2021-02-22,32962,391,33394
16384,Tripura,2021-02-23,32962,391,33398
16385,Tripura,2021-02-24,32962,391,33400
16386,Tripura,2021-02-25,32984,391,33400
16387,Tripura,2021-02-26,32984,391,33407
16388,Tripura,2021-02-27,32984,391,33407
16389,Tripura,2021-02-28,32985,391,33417
16390,Tripura,2021-03-01,32987,391,33417
16391,Tripura,2021-03-02,32987,391,33420
16392,Tripura,2021-03-03,32989,391,33420
16393,Tripura,2021-03-04,32998,391,33422
16394,Tripura,2021-03-05,33001,391,33424
16395,Tripura,2021-03-06,33002,391,33424
16396,Tripura,2021-03-07,33003,391,33424
16397,Tripura,2021-03-08,33003,391,33424
16398,Tripura,2021-03-09,33003,391,33424
16399,Tripura,2021-03-10,33010,391,33425
16400,Tripura,2021-03-11,33010,391,33425
16401,Tripura,2021-03-12,33016,391,33425
16402,Tripura,2021-03-13,33026,391,33427
16403,Tripura,2021-03-14,33026,391,33429
16404,Tripura,2021-03-15,33029,391,33433
16405,Tripura,2021-03-16,33029,391,33440
16406,Tripura,2021-03-17,33039,391,33441
16407,Tripura,2021-03-18,33041,391,33444
16408,Tripura,2021-03-19,33042,391,33454
16409,Tripura,2021-03-20,33043,391,33459
16410,Tripura,2021-03-21,33043,391,33464
16411,Tripura,2021-03-22,33043,391,33464
16412,Tripura,2021-03-23,33044,392,33470
16413,Tripura,2021-03-24,33044,392,33479
16414,Tripura,2021-03-25,33045,392,33480
16415,Tripura,2021-03-26,33046,392,33482
16416,Tripura,2021-03-27,33047,392,33490
16417,Tripura,2021-03-28,33050,392,33491
16418,Tripura,2021-03-29,33052,392,33491
16419,Tripura,2021-03-30,33052,392,33493
16420,Tripura,2021-03-31,33055,392,33503
16421,Tripura,2021-04-01,33065,392,33517
16422,Tripura,2021-04-02,33070,392,33521
16423,Tripura,2021-04-03,33075,392,33523
16424,Tripura,2021-04-04,33075,392,33537
16425,Tripura,2021-04-05,33085,392,33540
16426,Tripura,2021-04-06,33091,392,33554
16427,Tripura,2021-04-07,33092,393,33575
16428,Tripura,2021-04-08,33095,393,33612
16429,Tripura,2021-04-09,33103,393,33644
16430,Tripura,2021-04-10,33104,393,33685
16431,Tripura,2021-04-11,33104,393,33733
16432,Tripura,2021-04-12,33106,394,33743
16433,Tripura,2021-04-13,33113,394,33805
16434,Tripura,2021-04-14,33138,394,33844
16435,Tripura,2021-04-15,33143,394,33871
16436,Tripura,2021-04-16,33145,394,33875
16437,Tripura,2021-04-17,33156,394,33933
16438,Tripura,2021-04-18,33163,394,34002
16439,Tripura,2021-04-19,33178,394,34034
16440,Tripura,2021-04-20,33194,394,34094
16441,Tripura,2021-04-21,33231,394,34186
16442,Tripura,2021-04-22,33268,394,34262
16443,Tripura,2021-04-23,33345,394,34302
16444,Tripura,2021-04-24,33390,394,34429
16445,Tripura,2021-04-25,33408,394,34529
16446,Tripura,2021-04-26,33470,394,34627
16447,Tripura,2021-04-27,33514,394,34738
16448,Tripura,2021-04-28,33549,396,34862
16449,Tripura,2021-04-29,33562,396,35028
16450,Tripura,2021-04-30,33612,396,35169
16451,Tripura,2021-05-01,33679,397,35342
16452,Tripura,2021-05-02,33720,398,35589
16453,Tripura,2021-05-03,33782,399,35723
16454,Tripura,2021-05-04,33869,400,35994
16455,Tripura,2021-05-05,33929,400,36234
16456,Tripura,2021-05-06,34004,403,36534
16457,Tripura,2021-05-07,34153,404,36849
16458,Tripura,2021-05-08,34270,405,37208
16459,Tripura,2021-05-09,34402,406,37559
16460,Tripura,2021-05-10,34532,410,37692
16461,Tripura,2021-05-11,34682,413,38158
16462,Tripura,2021-05-12,34819,422,38574
16463,Tripura,2021-05-13,34946,424,39054
16464,Tripura,2021-05-14,35146,426,39606
16465,Tripura,2021-05-15,35396,429,40055
16466,Tripura,2021-05-16,35522,431,40816
16467,Tripura,2021-05-17,35816,441,41151
16468,Tripura,2021-05-18,36085,445,41897
16469,Tripura,2021-05-19,36402,450,42776
16470,Tripura,2021-05-20,36718,453,43496
16471,Tripura,2021-05-21,37097,455,44359
16472,Tripura,2021-05-22,37429,457,45223
16473,Tripura,2021-05-23,37625,463,46099
16474,Tripura,2021-05-24,38099,465,46525
16475,Tripura,2021-05-25,38526,470,47298
16476,Tripura,2021-05-26,39491,473,47965
16477,Tripura,2021-05-27,40557,479,48507
16478,Tripura,2021-05-28,41590,485,49290
16479,Tripura,2021-05-29,42468,498,49885
16480,Tripura,2021-05-30,43190,507,50739
16481,Tripura,2021-05-31,44063,513,51133
16482,Tripura,2021-06-01,44908,519,51974
16483,Tripura,2021-06-02,45772,525,52545
16484,Tripura,2021-06-03,46230,534,53222
16485,Tripura,2021-06-04,46993,539,53872
16486,Tripura,2021-06-05,47663,550,54580
16487,Tripura,2021-06-06,48195,558,55234
16488,Tripura,2021-06-07,48984,564,55469
16489,Tripura,2021-06-08,49579,572,56169
16490,Tripura,2021-06-09,50440,577,56794
16491,Tripura,2021-06-10,50803,591,57452
16492,Tripura,2021-06-11,51653,596,58093
16493,Tripura,2021-06-12,52218,604,58521
16494,Tripura,2021-06-13,52921,613,59086
16495,Tripura,2021-06-14,53531,620,59321
16496,Tripura,2021-06-15,54274,624,59849
16497,Tripura,2021-06-16,54870,629,60385
16498,Tripura,2021-06-17,55116,634,60872
16499,Tripura,2021-06-18,55829,637,61339
16500,Tripura,2021-06-19,56425,642,61782
16501,Tripura,2021-06-20,57086,646,62149
16502,Tripura,2021-06-21,57732,650,62324
16503,Tripura,2021-06-22,58181,654,62745
16504,Tripura,2021-06-23,58735,658,63140
16505,Tripura,2021-06-24,58978,660,63499
16506,Tripura,2021-06-25,59378,662,63868
16507,Tripura,2021-06-26,59768,665,64159
16508,Tripura,2021-06-27,60228,668,64644
16509,Tripura,2021-06-28,60694,672,64863
16510,Tripura,2021-06-29,61133,675,65339
16511,Tripura,2021-06-30,61513,677,65770
16512,Tripura,2021-07-01,61663,682,66220
16513,Tripura,2021-07-02,62130,683,66629
16514,Tripura,2021-07-03,62480,685,67023
16515,Tripura,2021-07-04,62843,692,67451
16516,Tripura,2021-07-05,63209,692,67677
16517,Tripura,2021-07-06,63492,697,68151
16518,Tripura,2021-07-07,63964,701,68612
16519,Tripura,2021-07-08,64194,703,69019
16520,Tripura,2021-07-09,64666,709,69550
16521,Tripura,2021-07-10,65095,712,69961
16522,Tripura,2021-07-11,65536,712,70479
16523,Tripura,2021-07-12,65934,715,70749
16524,Tripura,2021-07-13,66353,717,71315
16525,Tripura,2021-07-14,66771,718,71873
16526,Tripura,2021-07-15,67020,721,72365
16527,Tripura,2021-07-16,67455,722,72860
16528,Tripura,2021-07-17,67928,723,73290
16529,Tripura,2021-07-18,68344,725,73615
16530,Tripura,2021-07-19,68859,728,73901
16531,Tripura,2021-07-20,69269,729,74389
16532,Tripura,2021-07-21,69770,731,74846
16533,Tripura,2021-07-22,70029,732,75099
16534,Tripura,2021-07-23,70623,734,75608
16535,Tripura,2021-07-24,71166,738,75907
16536,Tripura,2021-07-25,71642,739,76315
16537,Tripura,2021-07-26,72132,744,76539
16538,Tripura,2021-07-27,72566,747,76997
16539,Tripura,2021-07-28,72910,748,77412
16540,Tripura,2021-07-29,73177,750,77788
16541,Tripura,2021-07-30,73665,754,78059
16542,Tripura,2021-07-31,74122,755,78361
16543,Tripura,2021-08-01,74346,755,78583
16544,Tripura,2021-08-02,74875,755,78722
16545,Tripura,2021-08-03,75167,755,79026
16546,Tripura,2021-08-04,75569,757,79288
16547,Tripura,2021-08-05,75817,761,79532
16548,Tripura,2021-08-06,76249,762,79777
16549,Tripura,2021-08-07,76667,766,79948
16550,Tripura,2021-08-08,77056,767,80134
16551,Tripura,2021-08-09,77293,770,80211
16552,Tripura,2021-08-10,77601,771,80416
16553,Tripura,2021-08-11,77811,773,80660
16557,Uttar Pradesh,2020-03-04,0,0,6
16558,Uttar Pradesh,2020-03-05,0,0,7
16559,Uttar Pradesh,2020-03-06,0,0,7
16560,Uttar Pradesh,2020-03-07,0,0,7
16561,Uttar Pradesh,2020-03-08,0,0,7
16562,Uttar Pradesh,2020-03-09,0,0,7
16563,Uttar Pradesh,2020-03-10,0,0,7
16564,Uttar Pradesh,2020-03-11,0,0,9
16565,Uttar Pradesh,2020-03-12,0,0,11
16566,Uttar Pradesh,2020-03-13,0,0,11
16567,Uttar Pradesh,2020-03-14,5,0,12
16568,Uttar Pradesh,2020-03-15,4,0,13
16569,Uttar Pradesh,2020-03-16,4,0,13
16570,Uttar Pradesh,2020-03-17,5,0,15
16571,Uttar Pradesh,2020-03-18,5,0,16
16572,Uttar Pradesh,2020-03-19,9,0,19
16573,Uttar Pradesh,2020-03-20,9,0,23
16574,Uttar Pradesh,2020-03-21,9,0,24
16575,Uttar Pradesh,2020-03-22,9,0,27
16576,Uttar Pradesh,2020-03-23,9,0,31
16577,Uttar Pradesh,2020-03-24,11,0,33
16578,Uttar Pradesh,2020-03-25,11,0,37
16579,Uttar Pradesh,2020-03-26,11,0,41
16580,Uttar Pradesh,2020-03-27,11,0,41
16581,Uttar Pradesh,2020-03-28,11,0,55
16582,Uttar Pradesh,2020-03-29,11,0,65
16583,Uttar Pradesh,2020-03-30,11,0,82
16584,Uttar Pradesh,2020-03-31,14,0,101
16585,Uttar Pradesh,2020-04-01,14,2,103
16586,Uttar Pradesh,2020-04-02,14,2,113
16587,Uttar Pradesh,2020-04-03,14,2,172
16588,Uttar Pradesh,2020-04-04,19,2,174
16589,Uttar Pradesh,2020-04-05,19,2,227
16590,Uttar Pradesh,2020-04-06,21,3,305
16591,Uttar Pradesh,2020-04-07,21,3,305
16592,Uttar Pradesh,2020-04-08,26,3,343
16593,Uttar Pradesh,2020-04-09,31,4,410
16594,Uttar Pradesh,2020-04-10,32,4,431
16595,Uttar Pradesh,2020-04-11,32,4,433
16596,Uttar Pradesh,2020-04-12,45,5,452
16597,Uttar Pradesh,2020-04-13,47,5,483
16598,Uttar Pradesh,2020-04-14,49,5,657
16599,Uttar Pradesh,2020-04-15,51,11,735
16600,Uttar Pradesh,2020-04-16,68,13,773
16601,Uttar Pradesh,2020-04-17,74,14,846
16602,Uttar Pradesh,2020-04-18,86,14,969
16603,Uttar Pradesh,2020-04-19,108,17,1084
16604,Uttar Pradesh,2020-04-20,129,17,1176
16605,Uttar Pradesh,2020-04-21,140,20,1294
16606,Uttar Pradesh,2020-04-22,165,21,1412
16607,Uttar Pradesh,2020-04-23,187,21,1509
16608,Uttar Pradesh,2020-04-24,206,24,1604
16609,Uttar Pradesh,2020-04-25,248,26,1778
16610,Uttar Pradesh,2020-04-26,289,29,1843
16611,Uttar Pradesh,2020-04-27,335,31,1955
16612,Uttar Pradesh,2020-04-28,400,31,2043
16613,Uttar Pradesh,2020-04-29,477,36,2115
16614,Uttar Pradesh,2020-04-30,513,39,2203
16615,Uttar Pradesh,2020-05-01,555,41,2281
16616,Uttar Pradesh,2020-05-02,654,42,2328
16617,Uttar Pradesh,2020-05-03,698,43,2626
16618,Uttar Pradesh,2020-05-04,758,45,2742
16619,Uttar Pradesh,2020-05-05,944,53,2859
16620,Uttar Pradesh,2020-05-06,987,56,2880
16621,Uttar Pradesh,2020-05-07,1130,60,2998
16622,Uttar Pradesh,2020-05-08,1250,62,3071
16623,Uttar Pradesh,2020-05-09,1387,66,3214
16624,Uttar Pradesh,2020-05-10,1499,74,3373
16625,Uttar Pradesh,2020-05-11,1653,74,3467
16626,Uttar Pradesh,2020-05-12,1758,80,3573
16627,Uttar Pradesh,2020-05-13,1873,82,3664
16628,Uttar Pradesh,2020-05-14,1902,83,3729
16629,Uttar Pradesh,2020-05-15,2072,88,3902
16630,Uttar Pradesh,2020-05-16,2165,95,4057
16631,Uttar Pradesh,2020-05-17,2441,104,4258
16632,Uttar Pradesh,2020-05-18,2441,104,4259
16633,Uttar Pradesh,2020-05-19,2783,118,4605
16634,Uttar Pradesh,2020-05-20,2918,123,4926
16635,Uttar Pradesh,2020-05-21,3066,127,5175
16636,Uttar Pradesh,2020-05-22,3204,138,5515
16637,Uttar Pradesh,2020-05-23,3238,152,5735
16638,Uttar Pradesh,2020-05-24,3406,155,6017
16639,Uttar Pradesh,2020-05-25,3538,161,6268
16640,Uttar Pradesh,2020-05-26,3581,165,6532
16641,Uttar Pradesh,2020-05-27,3698,170,6548
16642,Uttar Pradesh,2020-05-28,3991,182,6991
16643,Uttar Pradesh,2020-05-29,4215,197,7170
16644,Uttar Pradesh,2020-05-30,4244,198,7284
16645,Uttar Pradesh,2020-05-31,4410,201,7445
16646,Uttar Pradesh,2020-06-01,4709,213,7823
16647,Uttar Pradesh,2020-06-02,4843,217,8075
16648,Uttar Pradesh,2020-06-03,5030,222,8361
16649,Uttar Pradesh,2020-06-04,5176,229,8729
16650,Uttar Pradesh,2020-06-05,5439,245,9237
16651,Uttar Pradesh,2020-06-06,5648,257,9733
16652,Uttar Pradesh,2020-06-07,5648,257,9733
16653,Uttar Pradesh,2020-06-08,6185,275,10536
16654,Uttar Pradesh,2020-06-09,6344,283,10947
16655,Uttar Pradesh,2020-06-10,6669,301,11335
16656,Uttar Pradesh,2020-06-11,6871,321,11610
16657,Uttar Pradesh,2020-06-12,7292,345,12088
16658,Uttar Pradesh,2020-06-13,7609,365,12616
16659,Uttar Pradesh,2020-06-14,7875,385,13118
16660,Uttar Pradesh,2020-06-15,8268,399,13615
16661,Uttar Pradesh,2020-06-16,8268,399,13615
16662,Uttar Pradesh,2020-06-17,8610,417,14091
16663,Uttar Pradesh,2020-06-18,8904,435,14598
16664,Uttar Pradesh,2020-06-19,9239,465,15181
16665,Uttar Pradesh,2020-06-20,9638,488,15785
16666,Uttar Pradesh,2020-06-21,9995,507,16594
16667,Uttar Pradesh,2020-06-22,10995,550,17731
16668,Uttar Pradesh,2020-06-23,11601,569,18322
16669,Uttar Pradesh,2020-06-24,12116,588,18893
16670,Uttar Pradesh,2020-06-25,12586,596,19557
16671,Uttar Pradesh,2020-06-26,13119,611,20193
16672,Uttar Pradesh,2020-06-27,13583,630,20943
16673,Uttar Pradesh,2020-06-28,14215,649,21549
16674,Uttar Pradesh,2020-06-29,14808,660,22147
16675,Uttar Pradesh,2020-06-30,15506,672,22828
16676,Uttar Pradesh,2020-07-01,16084,697,23492
16677,Uttar Pradesh,2020-07-02,16629,718,24056
16678,Uttar Pradesh,2020-07-03,17221,735,24825
16679,Uttar Pradesh,2020-07-04,17597,749,25797
16680,Uttar Pradesh,2020-07-05,18154,773,26554
16681,Uttar Pradesh,2020-07-06,18761,785,27707
16682,Uttar Pradesh,2020-07-07,19109,809,28636
16683,Uttar Pradesh,2020-07-08,19627,827,29968
16684,Uttar Pradesh,2020-07-09,20331,845,31156
16685,Uttar Pradesh,2020-07-10,21127,862,32362
16686,Uttar Pradesh,2020-07-11,21787,889,33700
16687,Uttar Pradesh,2020-07-12,22689,913,35092
16688,Uttar Pradesh,2020-07-13,23334,934,36476
16689,Uttar Pradesh,2020-07-14,24203,955,38130
16690,Uttar Pradesh,2020-07-15,24983,983,39724
16691,Uttar Pradesh,2020-07-16,25743,1012,41383
16692,Uttar Pradesh,2020-07-17,26675,1046,43441
16693,Uttar Pradesh,2020-07-18,27634,1084,45163
16694,Uttar Pradesh,2020-07-19,28664,1108,47036
16695,Uttar Pradesh,2020-07-20,29845,1146,49247
16696,Uttar Pradesh,2020-07-21,30831,1192,51160
16697,Uttar Pradesh,2020-07-22,31855,1229,53288
16698,Uttar Pradesh,2020-07-23,33500,1263,55588
16699,Uttar Pradesh,2020-07-24,35803,1289,58104
16700,Uttar Pradesh,2020-07-25,37712,1348,60771
16701,Uttar Pradesh,2020-07-26,39903,1387,63742
16702,Uttar Pradesh,2020-07-27,41641,1426,66988
16703,Uttar Pradesh,2020-07-28,42833,1456,70493
16704,Uttar Pradesh,2020-07-29,44520,1497,73951
16705,Uttar Pradesh,2020-07-30,45807,1530,77334
16706,Uttar Pradesh,2020-07-31,46803,1587,81039
16707,Uttar Pradesh,2020-08-01,48863,1630,85461
16708,Uttar Pradesh,2020-08-02,51334,1677,89048
16709,Uttar Pradesh,2020-08-03,53168,1730,92921
16710,Uttar Pradesh,2020-08-04,55393,1778,97362
16711,Uttar Pradesh,2020-08-05,57271,1817,100310
16712,Uttar Pradesh,2020-08-06,60558,1857,104388
16713,Uttar Pradesh,2020-08-07,63402,1918,108974
16714,Uttar Pradesh,2020-08-08,66834,1981,113378
16715,Uttar Pradesh,2020-08-09,69833,2028,118038
16716,Uttar Pradesh,2020-08-10,72650,2069,122609
16717,Uttar Pradesh,2020-08-11,76724,2120,126722
16718,Uttar Pradesh,2020-08-12,80589,2176,131763
16719,Uttar Pradesh,2020-08-13,84661,2230,136238
16720,Uttar Pradesh,2020-08-14,88786,2280,140775
16721,Uttar Pradesh,2020-08-15,92526,2335,145287
16722,Uttar Pradesh,2020-08-16,96231,2393,150061
16723,Uttar Pradesh,2020-08-17,100432,2449,154418
16724,Uttar Pradesh,2020-08-18,104808,2515,158216
16725,Uttar Pradesh,2020-08-19,109607,2585,162434
16726,Uttar Pradesh,2020-08-20,115227,2638,167510
16727,Uttar Pradesh,2020-08-21,121090,2733,172334
16728,Uttar Pradesh,2020-08-22,126657,2797,177239
16729,Uttar Pradesh,2020-08-23,131295,2867,182453
16730,Uttar Pradesh,2020-08-24,135613,2926,187781
